date,admin1,admin2,market,category,commodity,unit,pricetype,price_INR,price_USD
15/05/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,8,0.1968
15/05/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2706
15/05/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.1968
15/05/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1845
15/05/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,10,0.246
15/05/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,7,0.1722
15/05/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,5.25,0.1292
15/05/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,11,0.2706
15/05/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,7,0.1722
15/06/1998,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,7.5,0.1769
15/06/1998,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,6.25,0.1474
15/06/1998,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,10,0.2358
15/06/1998,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,6.5,0.1533
15/06/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.2358
15/06/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7,0.1651
15/06/1998,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,12,0.283
15/06/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,11,0.2594
15/06/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,11,0.2594
15/06/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,12,0.283
15/06/1998,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,5.5,0.1297
15/06/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,12,0.283
15/06/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.283
15/06/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.2358
15/06/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,8,0.1887
15/06/1998,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,7.5,0.1769
15/06/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,12,0.283
15/06/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,5.5,0.1297
15/06/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,8.5,0.2005
15/06/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2594
15/06/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.1887
15/06/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1769
15/06/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,10,0.2358
15/06/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,7.25,0.171
15/06/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,5.5,0.1297
15/06/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,11,0.2594
15/06/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,7,0.1651
15/07/1998,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,9,0.2105
15/07/1998,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,8.5,0.1988
15/07/1998,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,6.5,0.152
15/07/1998,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,10,0.2339
15/07/1998,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7,0.1637
15/07/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,9.8,0.2292
15/07/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.8,0.1825
15/07/1998,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,12.5,0.2924
15/07/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Rice,KG,Retail,9,0.2105
15/07/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,11,0.2573
15/07/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,11.5,0.269
15/07/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,12,0.2807
15/07/1998,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,6,0.1404
15/07/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,12,0.2807
15/07/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.2807
15/07/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.2339
15/07/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,9,0.2105
15/07/1998,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,11,0.2573
15/07/1998,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,8.5,0.1988
15/07/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,11,0.2573
15/07/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,6,0.1404
15/07/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,8.5,0.1988
15/07/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2573
15/07/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.1871
15/07/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1754
15/07/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,10,0.2339
15/07/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,8,0.1871
15/07/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,5.9,0.138
15/07/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,11,0.2573
15/07/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,7,0.1637
15/08/1998,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,9.5,0.2198
15/08/1998,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,8.5,0.1966
15/08/1998,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,6.5,0.1504
15/08/1998,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,10,0.2313
15/08/1998,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7,0.1619
15/08/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.2313
15/08/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1735
15/08/1998,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,12,0.2776
15/08/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,11,0.2545
15/08/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,12,0.2776
15/08/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,12,0.2776
15/08/1998,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,6,0.1388
15/08/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,12,0.2776
15/08/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.2776
15/08/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,11,0.2545
15/08/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,9,0.2082
15/08/1998,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,15,0.347
15/08/1998,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,9.2,0.2128
15/08/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,11,0.2545
15/08/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,6.25,0.1446
15/08/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,10.5,0.2429
15/08/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2545
15/08/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.1851
15/08/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1735
15/08/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,11.5,0.266
15/08/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,8.25,0.1908
15/08/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,6,0.1388
15/08/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,12,0.2776
15/08/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,7,0.1619
15/09/1998,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,11,0.2585
15/09/1998,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7,0.1645
15/09/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,9.5,0.2233
15/09/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1763
15/09/1998,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,12.5,0.2938
15/09/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,10.5,0.2468
15/09/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,12,0.282
15/09/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,12,0.282
15/09/1998,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,6,0.141
15/09/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,13,0.3055
15/09/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.282
15/09/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.235
15/09/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,9,0.2115
15/09/1998,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,15,0.3525
15/09/1998,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,9.5,0.2233
15/09/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,11,0.2585
15/09/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,6.5,0.1528
15/09/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,11,0.2585
15/09/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2585
15/09/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.188
15/09/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1763
15/09/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,11.5,0.2703
15/09/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,8.25,0.1939
15/09/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,6.4,0.1504
15/10/1998,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,11,0.2599
15/10/1998,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,9,0.2126
15/10/1998,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,6.5,0.1536
15/10/1998,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,11,0.2599
15/10/1998,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7.5,0.1772
15/10/1998,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,13,0.3071
15/10/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,10.5,0.2481
15/10/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,13.5,0.3189
15/10/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,11,0.2599
15/10/1998,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,6,0.1417
15/10/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,13.5,0.3189
15/10/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.2835
15/10/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10.5,0.2481
15/10/1998,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,9,0.2126
15/10/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,11,0.2599
15/10/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,6.8,0.1606
15/10/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,11.5,0.2717
15/10/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2599
15/10/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.189
15/10/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1772
15/10/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,11.5,0.2717
15/10/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,7.5,0.1772
15/10/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,6,0.1417
15/10/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,11,0.2599
15/11/1998,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,11,0.2594
15/11/1998,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,8,0.1886
15/11/1998,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,7,0.1651
15/11/1998,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,11,0.2594
15/11/1998,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7.5,0.1768
15/11/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,9.5,0.224
15/11/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1768
15/11/1998,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,15,0.3537
15/11/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,10,0.2358
15/11/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,14,0.3301
15/11/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,11,0.2594
15/11/1998,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,6.5,0.1533
15/11/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,13.5,0.3183
15/11/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.283
15/11/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10.5,0.2476
15/11/1998,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,8.5,0.2004
15/11/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,14,0.3301
15/11/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,6.5,0.1533
15/11/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,12,0.283
15/11/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2594
15/11/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.1886
15/11/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1768
15/11/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,11,0.2594
15/11/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,8,0.1886
15/11/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,6.5,0.1533
15/11/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,11.5,0.2712
15/12/1998,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,11,0.2582
15/12/1998,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,8,0.1878
15/12/1998,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,7.5,0.1761
15/12/1998,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,11,0.2582
15/12/1998,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7.5,0.1761
15/12/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.2347
15/12/1998,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.9,0.1854
15/12/1998,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,13.5,0.3169
15/12/1998,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,9.5,0.223
15/12/1998,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,11.5,0.27
15/12/1998,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,7,0.1643
15/12/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,13.5,0.3169
15/12/1998,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.2817
15/12/1998,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.2347
15/12/1998,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,8.5,0.1995
15/12/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,14,0.3286
15/12/1998,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,7,0.1643
15/12/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,12.5,0.2934
15/12/1998,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11.5,0.27
15/12/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.1878
15/12/1998,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1761
15/12/1998,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,12,0.2817
15/12/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,8,0.1878
15/12/1998,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,7,0.1643
15/12/1998,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,11.5,0.27
15/01/1999,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,11.5,0.2706
15/01/1999,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,9,0.2118
15/01/1999,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,8,0.1882
15/01/1999,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,11,0.2588
15/01/1999,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7.5,0.1765
15/01/1999,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.2353
15/01/1999,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1765
15/01/1999,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,13,0.3059
15/01/1999,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,10,0.2353
15/01/1999,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,11.75,0.2765
15/01/1999,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,7,0.1647
15/01/1999,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,13.5,0.3176
15/01/1999,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.2824
15/01/1999,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.2353
15/01/1999,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,11,0.2588
15/01/1999,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,7,0.1647
15/01/1999,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,12,0.2824
15/01/1999,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2588
15/01/1999,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,8,0.1882
15/01/1999,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.1765
15/01/1999,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,12.5,0.2941
15/01/1999,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,8.5,0.2
15/01/1999,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,7,0.1647
15/01/1999,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,12.5,0.2941
15/02/1999,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,12,0.2823
15/02/1999,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,11,0.2588
15/02/1999,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,8,0.1882
15/02/1999,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.2352
15/02/1999,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.9,0.1858
15/02/1999,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,13,0.3058
15/02/1999,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,9,0.2117
15/02/1999,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,12,0.2823
15/02/1999,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,6.8,0.16
15/02/1999,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,12,0.2823
15/02/1999,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,12,0.2823
15/02/1999,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,11,0.2588
15/02/1999,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,12,0.2823
15/02/1999,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,6.75,0.1588
15/02/1999,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,12,0.2823
15/02/1999,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11.5,0.2705
15/02/1999,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,10,0.2352
15/02/1999,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,9,0.2117
15/02/1999,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,12.5,0.294
15/02/1999,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,8,0.1882
15/02/1999,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,7.5,0.1764
15/02/1999,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,13,0.3058
15/03/1999,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,10.5,0.2471
15/03/1999,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,11,0.2588
15/03/1999,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,8,0.1882
15/03/1999,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,9.5,0.2235
15/03/1999,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,7.25,0.1706
15/03/1999,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,13.5,0.3176
15/03/1999,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,9.5,0.2235
15/03/1999,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,12,0.2824
15/03/1999,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,5.5,0.1294
15/03/1999,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,11,0.2588
15/03/1999,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,9.25,0.2176
15/03/1999,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,11.5,0.2706
15/03/1999,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,8.5,0.2
15/03/1999,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,12,0.2824
15/03/1999,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,6,0.1412
15/03/1999,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,12,0.2824
15/03/1999,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11.5,0.2706
15/03/1999,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,10,0.2353
15/03/1999,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,9,0.2118
15/03/1999,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,12.5,0.2941
